transaction_id,product_id,quantity,price,timestamp
T5473,P00014,4.0,27.66,
T5474,P00002,5.041242874706605,45.79,
T5475,P00018,4.0,18.18,2024-10-24
T5476,P00007,6.0,7.47,2024-11-02
T5477,P00006,7.0,48.13,2024-10-29
T5478,P00014,2.0,10.32,
T5479,P00008,4.0,42.35,2024-10-25
T5480,P00002,4.0,12.02,
T5481,P00017,9.0,41.95,
T5482,P00005,3.0,25.09,
T5483,P00014,6.0,27.6,
T5484,P00003,8.0,27.66,
T5485,P00005,2.0,37.8,
T5486,P00016,4.0,41.42,
T5487,P00018,9.0,24.55,
T5488,P00017,2.0,47.2,2024-10-09
T5489,P00011,5.041242874706605,23.87,
T5490,P00017,8.0,8.08,
T5491,P00016,1.0,21.28,2024-10-26
T5492,P00002,3.0,11.52,
T5493,P00004,5.0,28.42,2024-10-30
T5494,P00007,6.0,25.33,2024-10-20
T5495,P00002,1.0,20.42,
T5496,P00006,7.0,49.68,
T5497,P00017,5.041242874706605,47.6,
T5498,P00007,8.0,22.06,2024-10-24
T5499,P00005,5.0,40.27,
T5500,P00005,2.0,41.05,
T5501,P00016,3.0,36.2,
T5502,P00019,5.041242874706605,5.07,2024-10-14
T5503,P00009,3.0,46.2,2024-10-10
T5504,P00005,4.0,20.95,
T5505,P00008,8.0,31.74,
T5506,P00009,5.0,31.33,
T5507,P00005,4.0,48.64,
T5508,P00010,9.0,6.02,
T5509,P00002,2.0,16.24,
T5510,P00009,8.0,23.64,
T5511,P00011,8.0,22.69,2024-10-07
T5512,P00004,5.041242874706605,43.55,
T5513,P00002,8.0,6.69,
T5514,P00006,3.0,8.34,
T5515,P00014,2.0,49.68,
T5516,P00001,5.0,9.62,
T5517,P00018,4.0,35.6,2024-10-11
T5518,P00007,6.0,23.1,
T5519,P00001,6.0,13.22,
T5520,P00001,9.0,47.98,
T5521,P00001,1.0,37.95,
T5522,P00004,4.0,49.92,
T5523,P00004,7.0,27.66,2024-10-28
T5524,P00018,9.0,36.39,2024-10-10
T5525,P00011,1.0,18.13,
T5526,P00001,1.0,33.63,
T5527,P00010,3.0,32.01,2024-10-26
T5528,P00009,5.0,37.08,
T5529,P00004,1.0,27.66,
T5530,P00006,7.0,27.66,
T5531,P00016,5.041242874706605,8.21,
T5532,P00002,8.0,47.13,
T5533,P00018,7.0,35.05,2024-10-30
T5534,P00010,9.0,36.91,
T5535,P00017,3.0,7.03,
T5536,P00013,5.0,25.67,
T5537,P00018,8.0,33.42,
T5538,P00013,7.0,27.66,2024-10-31
T5539,P00017,4.0,7.55,
T5540,P00005,5.0,25.08,
T5541,P00011,4.0,46.9,
T5542,P00007,4.0,27.66,
T5543,P00010,2.0,27.66,2024-10-14
T5544,P00017,8.0,49.71,2024-10-08
T5545,P00015,4.0,27.66,2024-10-26
T5546,P00018,1.0,43.26,
T5547,P00019,8.0,34.97,
T5548,P00002,2.0,25.27,2024-10-13
T5549,P00004,6.0,37.41,
T5550,P00003,4.0,5.9,
T5551,P00007,9.0,39.26,
T5552,P00018,2.0,7.99,
T5553,P00010,2.0,19.99,
T5554,P00007,7.0,18.28,2024-10-28
T5555,P00008,2.0,27.66,2024-10-10
T5556,P00006,8.0,27.31,2024-10-06
T5557,P00001,2.0,31.96,
T5558,P00004,5.041242874706605,27.66,
T5559,P00014,6.0,7.67,
T5560,P00017,6.0,34.57,2024-10-07
T5561,P00018,7.0,22.3,2024-11-03
T5562,P00011,4.0,13.21,2024-10-17
T5563,P00014,2.0,5.72,
T5564,P00009,7.0,27.66,
T5565,P00015,3.0,28.01,2024-10-18
T5566,P00012,1.0,48.33,
T5567,P00010,5.041242874706605,27.66,
T5568,P00019,4.0,29.92,
T5569,P00019,6.0,8.89,
T5570,P00006,6.0,22.48,
T5571,P00006,6.0,18.77,2024-10-09
T5572,P00008,3.0,27.66,2024-10-28
T5573,P00001,7.0,23.9,
T5574,P00017,3.0,13.3,
T5575,P00017,7.0,10.61,
T5576,P00015,6.0,22.74,
T5577,P00007,7.0,12.38,2024-10-16
T5578,P00019,1.0,6.84,
T5579,P00003,7.0,43.7,2024-10-06
T5580,P00011,5.0,8.3,
T5581,P00019,2.0,42.59,
T5582,P00009,7.0,27.66,
T5583,P00010,5.041242874706605,22.65,
T5584,P00002,5.041242874706605,6.18,
T5585,P00001,3.0,24.86,2024-10-22
T5586,P00016,9.0,27.66,
T5587,P00018,5.041242874706605,28.67,
T5588,P00017,3.0,26.86,2024-10-25
T5589,P00006,7.0,9.86,2024-10-08
T5590,P00014,6.0,27.66,2024-10-07
T5591,P00015,5.041242874706605,27.66,2024-10-18
T5592,P00014,8.0,8.8,
T5593,P00003,6.0,27.66,
T5594,P00019,1.0,14.94,2024-10-14
T5595,P00012,8.0,28.19,
T5596,P00002,5.0,20.62,2024-10-30
T5597,P00003,8.0,38.26,2024-10-30
T5598,P00018,8.0,45.77,
T5599,P00001,5.0,27.66,2024-10-13
T5600,P00006,4.0,42.62,2024-10-26
T5601,P00005,5.041242874706605,34.45,2024-10-23
T5602,P00001,8.0,16.49,
T5603,P00019,7.0,27.66,
T5604,P00001,9.0,18.28,
T5605,P00016,6.0,9.54,2024-10-08
T5606,P00012,3.0,16.64,
T5607,P00008,6.0,44.8,2024-10-07
T5608,P00016,7.0,17.18,
T5609,P00001,5.0,22.68,
T5610,P00004,9.0,42.69,
T5611,P00010,5.041242874706605,38.15,
T5612,P00011,7.0,23.11,
T5613,P00017,1.0,27.66,2024-10-09
T5614,P00007,5.0,27.44,
T5615,P00012,5.0,38.96,
T5616,P00007,5.0,26.56,
T5617,P00012,8.0,11.18,2024-10-20
T5618,P00015,2.0,7.07,
T5619,P00002,1.0,6.38,
T5620,P00014,8.0,27.66,
T5621,P00013,7.0,14.12,2024-10-22
T5622,P00004,5.0,46.7,
T5623,P00014,1.0,6.98,
T5624,P00014,7.0,27.66,
T5625,P00016,2.0,6.04,
T5626,P00007,2.0,34.97,
T5627,P00019,2.0,27.66,
T5628,P00002,5.041242874706605,16.2,2024-10-08
T5629,P00010,8.0,23.9,2024-10-19
T5630,P00018,3.0,27.98,
T5631,P00017,4.0,27.66,2024-10-22
T5632,P00005,9.0,27.66,
T5633,P00012,4.0,29.89,2024-10-09
T5634,P00006,8.0,46.69,
T5635,P00009,4.0,41.1,
T5636,P00001,5.041242874706605,31.08,
T5637,P00015,8.0,32.74,2024-10-14
T5638,P00006,5.041242874706605,24.68,
T5639,P00019,4.0,48.83,2024-10-06
T5640,P00018,7.0,12.15,
T5641,P00006,1.0,16.0,
T5642,P00013,5.0,26.99,
T5643,P00001,6.0,42.9,2024-11-01
T5644,P00013,5.0,36.9,
T5645,P00007,5.041242874706605,43.71,
T5646,P00015,4.0,33.95,
T5647,P00012,1.0,14.56,
T5648,P00001,5.041242874706605,48.86,
T5649,P00015,6.0,13.15,
T5650,P00004,7.0,27.17,
T5651,P00013,8.0,21.1,
T5652,P00005,4.0,19.46,
T5653,P00002,1.0,27.66,
T5654,P00001,6.0,5.33,2024-10-06
T5655,P00016,7.0,47.35,
T5656,P00006,2.0,10.86,2024-10-27
T5657,P00016,1.0,40.03,
T5658,P00014,5.041242874706605,9.04,
T5659,P00003,1.0,20.61,2024-10-11
T5660,P00015,3.0,27.66,
T5661,P00003,3.0,25.48,
T5662,P00002,2.0,22.54,
T5663,P00001,5.0,13.06,
T5664,P00009,6.0,47.67,
T5665,P00009,4.0,37.42,
T5666,P00007,1.0,47.35,2024-10-11
T5667,P00003,3.0,7.32,
T5668,P00018,9.0,26.57,
T5669,P00011,5.0,38.99,
T5670,P00007,4.0,27.66,
T5671,P00009,3.0,27.66,
T5672,P00001,4.0,34.22,
T5673,P00014,9.0,44.26,
T5674,P00006,6.0,17.31,
T5675,P00007,2.0,41.74,2024-10-26
T5676,P00010,5.041242874706605,10.22,2024-10-30
T5677,P00007,5.041242874706605,27.66,
T5678,P00002,7.0,25.54,2024-10-31
T5679,P00004,8.0,46.69,
T5680,P00017,2.0,38.9,
T5681,P00001,5.0,32.61,
T5682,P00010,6.0,11.92,
T5683,P00019,4.0,6.63,2024-10-06
T5684,P00015,2.0,15.8,
T5685,P00010,2.0,36.17,
T5686,P00019,5.0,11.56,2024-10-18
T5687,P00012,4.0,38.32,
T5688,P00016,3.0,13.07,
T5689,P00009,8.0,27.66,2024-10-27
T5690,P00015,5.041242874706605,27.66,
T5691,P00017,9.0,12.94,
T5692,P00014,5.0,33.89,
T5693,P00018,9.0,29.4,2024-10-09
T5694,P00002,5.041242874706605,48.09,
T5695,P00004,1.0,47.35,2024-10-28
T5696,P00018,5.041242874706605,9.71,
T5697,P00007,4.0,37.94,
T5698,P00013,5.041242874706605,27.7,2024-10-14
T5699,P00015,1.0,7.46,
T5700,P00001,2.0,17.83,2024-10-07
T5701,P00011,2.0,14.04,
T5702,P00010,9.0,44.74,
T5703,P00005,1.0,38.91,
T5704,P00016,7.0,44.51,2024-10-21
T5705,P00011,9.0,24.31,
T5706,P00006,3.0,27.35,
T5707,P00009,1.0,47.12,
T5708,P00013,5.041242874706605,38.22,2024-10-25
T5709,P00008,7.0,41.62,
T5710,P00014,5.0,13.33,2024-10-11
T5711,P00001,8.0,24.45,2024-10-19
T5712,P00017,5.041242874706605,27.66,
T5713,P00005,2.0,44.84,
T5714,P00002,8.0,21.67,2024-10-10
T5715,P00009,2.0,32.03,2024-10-08
T5716,P00004,5.0,45.58,
T5717,P00017,8.0,27.91,
T5718,P00017,5.041242874706605,27.66,
T5719,P00018,6.0,27.66,2024-10-18
T5720,P00016,5.041242874706605,43.71,2024-10-23
T5721,P00008,2.0,28.69,2024-10-07
T5722,P00011,4.0,27.66,
T5723,P00018,4.0,10.69,
T5724,P00010,6.0,13.94,
T5725,P00013,5.0,27.66,
T5726,P00017,3.0,38.88,
T5727,P00018,3.0,27.66,2024-11-02
T5728,P00010,8.0,38.52,
T5729,P00016,6.0,15.68,
T5730,P00005,3.0,34.62,2024-11-02
T5731,P00013,9.0,31.83,
T5732,P00018,6.0,47.9,
T5733,P00017,2.0,44.73,2024-10-18
T5734,P00009,5.041242874706605,35.07,2024-10-28
T5735,P00014,5.041242874706605,25.51,2024-10-20
T5736,P00017,4.0,30.01,2024-11-02
T5737,P00004,3.0,16.47,
T5738,P00018,2.0,15.89,
T5739,P00015,2.0,14.74,
T5740,P00011,5.041242874706605,10.72,
T5741,P00012,7.0,20.23,
T5742,P00009,4.0,46.19,
T5743,P00013,3.0,44.86,2024-10-24
T5744,P00015,8.0,25.55,2024-10-17
T5745,P00015,7.0,33.98,
T5746,P00005,4.0,25.05,2024-10-18
T5747,P00019,5.041242874706605,27.66,2024-10-15
T5748,P00014,7.0,27.66,
T5749,P00017,8.0,14.71,
T5750,P00018,1.0,22.27,2024-10-06
T5751,P00003,6.0,43.74,
T5752,P00002,9.0,37.19,
T5753,P00001,1.0,44.36,
T5754,P00010,9.0,19.58,
T5755,P00019,9.0,27.66,2024-10-16
T5756,P00017,8.0,20.29,2024-10-20
T5757,P00012,4.0,27.66,2024-10-07
T5758,P00001,1.0,36.25,
T5759,P00012,3.0,28.43,2024-10-07
T5760,P00017,3.0,32.08,
T5761,P00003,6.0,34.89,2024-10-17
T5762,P00011,5.0,14.17,2024-10-14
T5763,P00017,8.0,46.09,2024-10-19
T5764,P00003,5.0,36.12,2024-10-13
T5765,P00008,2.0,27.66,2024-10-28
T5766,P00004,5.041242874706605,5.43,
T5767,P00007,7.0,27.66,
T5768,P00014,8.0,39.88,2024-10-24
T5769,P00014,9.0,27.66,
T5770,P00004,7.0,27.66,2024-10-22
T5771,P00016,6.0,26.2,
T5772,P00001,5.041242874706605,49.53,
T5773,P00017,2.0,36.23,
T5774,P00010,7.0,19.15,
T5775,P00016,7.0,42.18,
T5776,P00016,9.0,43.27,2024-10-24
T5777,P00008,5.0,9.14,2024-10-25
T5778,P00007,5.041242874706605,30.5,2024-10-23
T5779,P00006,7.0,45.67,2024-10-28
T5780,P00016,6.0,27.66,2024-10-18
T5781,P00016,5.041242874706605,23.0,2024-10-23
T5782,P00007,9.0,27.66,2024-11-01
T5783,P00009,5.0,10.29,
T5784,P00014,1.0,45.37,
T5785,P00011,8.0,46.08,
T5786,P00014,5.041242874706605,25.64,
T5787,P00007,8.0,37.52,2024-10-26
T5788,P00001,4.0,40.19,
T5789,P00013,2.0,27.66,
T5790,P00003,5.0,49.12,
T5791,P00004,1.0,36.2,2024-10-26
T5792,P00011,9.0,27.66,2024-10-24
T5793,P00002,5.041242874706605,25.12,
T5794,P00014,7.0,21.04,
T5795,P00012,6.0,6.57,2024-10-08
T5796,P00017,8.0,43.98,2024-10-30
T5797,P00012,1.0,41.44,
T5798,P00012,3.0,20.77,2024-10-11
T5799,P00001,8.0,49.0,
T5800,P00013,7.0,17.88,
T5801,P00014,8.0,18.8,2024-11-03
T5802,P00002,2.0,40.23,
T5803,P00012,5.0,26.83,
T5804,P00016,4.0,45.18,2024-10-29
T5805,P00004,1.0,36.67,
T5806,P00008,1.0,30.05,
T5807,P00002,9.0,22.98,
T5808,P00010,7.0,23.24,2024-10-29
T5809,P00009,7.0,19.32,2024-10-15
T5810,P00015,9.0,41.33,
T5811,P00013,2.0,27.66,2024-10-14
T5812,P00017,1.0,14.19,
T5813,P00016,5.0,10.58,2024-10-07
T5814,P00002,3.0,15.27,
T5815,P00014,4.0,46.38,2024-10-09
T5816,P00003,3.0,23.52,
T5817,P00012,2.0,27.66,
T5818,P00008,5.0,27.66,2024-10-22
T5819,P00002,6.0,38.65,2024-10-10
T5820,P00004,7.0,23.89,
T5821,P00014,2.0,27.66,2024-10-16
T5822,P00016,6.0,33.69,
T5823,P00019,5.0,7.6,
T5824,P00002,1.0,27.66,2024-10-18
T5825,P00012,7.0,47.88,
T5826,P00014,9.0,47.54,
T5827,P00006,5.041242874706605,41.8,2024-11-01
T5828,P00013,9.0,18.21,
T5829,P00004,7.0,26.73,
T5830,P00018,5.0,11.12,
T5831,P00012,1.0,32.87,
T5832,P00019,1.0,27.66,
T5833,P00008,2.0,27.66,
T5834,P00007,4.0,16.96,2024-10-11
T5835,P00016,5.041242874706605,25.53,
T5836,P00019,5.041242874706605,7.88,
T5837,P00006,5.041242874706605,13.51,
T5838,P00011,2.0,19.66,
T5839,P00005,5.0,36.13,2024-10-13
T5840,P00016,3.0,41.09,
T5841,P00007,6.0,27.66,2024-10-31
T5842,P00005,4.0,27.66,2024-10-18
T5843,P00011,5.041242874706605,15.95,2024-11-01
T5844,P00015,1.0,27.66,
T5845,P00003,9.0,13.31,
T5846,P00005,7.0,48.99,
T5847,P00005,7.0,27.66,2024-10-12
T5848,P00009,9.0,9.14,
T5849,P00015,2.0,27.66,
T5850,P00003,4.0,25.04,2024-10-08
T5851,P00006,7.0,27.66,2024-10-08
T5852,P00017,2.0,32.77,
T5853,P00008,7.0,25.57,
T5854,P00011,3.0,9.68,
T5855,P00006,5.0,39.44,
T5856,P00008,7.0,27.66,2024-10-27
T5857,P00010,5.0,49.1,
T5858,P00003,3.0,27.36,
T5859,P00014,8.0,6.43,
T5860,P00014,3.0,21.41,
T5861,P00010,4.0,38.7,
T5862,P00012,1.0,21.59,2024-11-03
T5863,P00006,3.0,27.66,
T5864,P00012,9.0,27.66,
T5865,P00014,5.041242874706605,27.66,
T5866,P00002,4.0,27.66,2024-11-02
T5867,P00009,5.0,30.56,
T5868,P00010,8.0,27.66,
T5869,P00017,1.0,11.86,
T5870,P00017,9.0,17.24,
T5871,P00003,5.041242874706605,43.54,
T5872,P00019,4.0,19.65,2024-11-03
T5873,P00001,2.0,17.48,2024-10-12
T5874,P00012,5.0,31.58,
T5875,P00007,8.0,21.76,
T5876,P00004,5.041242874706605,5.08,
T5877,P00010,1.0,42.8,2024-10-13
T5878,P00013,5.0,9.59,
T5879,P00002,5.0,15.68,
T5880,P00010,5.041242874706605,19.38,
T5881,P00004,6.0,41.66,2024-10-21
T5882,P00018,1.0,7.23,
T5883,P00005,8.0,20.51,
T5884,P00019,9.0,15.93,
T5885,P00002,6.0,15.27,
T5886,P00012,4.0,27.66,
T5887,P00017,2.0,12.2,
T5888,P00010,6.0,49.63,2024-10-10
T5889,P00002,1.0,45.89,2024-10-25
T5890,P00006,3.0,27.66,
T5891,P00008,4.0,27.66,
T5892,P00019,4.0,42.83,2024-10-09
T5893,P00011,5.0,29.03,
T5894,P00012,1.0,33.72,
T5895,P00009,4.0,48.36,
T5896,P00002,3.0,26.44,
T5897,P00008,9.0,27.66,
T5898,P00011,3.0,8.7,
T5899,P00004,4.0,27.9,
T5900,P00010,3.0,27.66,
T5901,P00016,8.0,45.44,
T5902,P00008,7.0,26.96,
T5903,P00004,2.0,15.47,
T5904,P00010,3.0,30.72,
T5905,P00012,4.0,27.66,
T5906,P00014,8.0,27.66,
T5907,P00016,3.0,28.19,2024-10-14
T5908,P00018,3.0,29.17,
T5909,P00012,2.0,12.68,
T5910,P00018,2.0,27.66,
T5911,P00007,5.0,14.93,
T5912,P00007,3.0,27.66,
T5913,P00009,4.0,42.84,
T5914,P00001,7.0,27.66,
T5915,P00006,8.0,45.51,2024-11-01
T5916,P00006,5.041242874706605,9.54,
T5917,P00012,1.0,26.64,2024-10-30
T5918,P00012,6.0,7.37,
T5919,P00010,2.0,29.86,2024-11-01
T5920,P00006,8.0,27.66,2024-10-18
T5921,P00017,3.0,20.35,2024-11-04
T5922,P00019,9.0,46.85,2024-11-04
T5923,P00018,8.0,27.66,2024-10-20
T5924,P00006,6.0,27.66,2024-10-11
T5925,P00019,5.0,8.1,
T5926,P00010,8.0,25.48,
T5927,P00008,5.0,19.25,2024-10-25
T5928,P00006,9.0,27.66,2024-10-11
T5929,P00007,9.0,46.46,
T5930,P00001,2.0,39.7,
T5931,P00018,7.0,19.86,
T5932,P00012,8.0,42.82,
T5933,P00016,5.0,6.32,2024-10-08
T5934,P00010,4.0,28.06,2024-10-26
T5935,P00010,3.0,27.66,2024-10-20
T5936,P00014,5.0,6.37,
T5937,P00010,6.0,27.98,
T5938,P00010,1.0,27.66,
T5939,P00011,5.0,6.13,2024-10-26
T5940,P00002,9.0,27.66,
T5941,P00008,1.0,27.66,
T5942,P00007,8.0,29.23,2024-10-29
T5943,P00008,3.0,32.89,2024-11-01
T5944,P00001,8.0,27.66,
T5945,P00002,5.0,13.24,2024-10-06
T5946,P00018,7.0,37.59,2024-10-18
T5947,P00015,5.041242874706605,44.3,
T5948,P00001,5.0,27.66,
T5949,P00005,2.0,29.25,2024-10-23
T5950,P00002,8.0,47.12,2024-10-22
T5951,P00003,8.0,23.99,
T5952,P00019,7.0,27.43,
T5953,P00018,5.041242874706605,18.12,2024-11-04
T5954,P00018,4.0,42.03,
T5955,P00014,8.0,27.66,
T5956,P00008,5.041242874706605,26.73,2024-10-22
T5957,P00012,6.0,38.94,
T5958,P00010,8.0,40.75,
T5959,P00017,8.0,27.66,
T5960,P00011,7.0,27.66,2024-10-10
T5961,P00002,4.0,9.23,2024-10-21
T5962,P00004,6.0,27.66,2024-10-08
T5963,P00001,6.0,17.15,2024-10-15
T5964,P00015,2.0,27.66,2024-10-27
T5965,P00013,2.0,30.26,2024-10-09
T5966,P00008,5.0,8.66,2024-10-07
T5967,P00004,6.0,27.66,
T5968,P00010,5.0,35.65,
T5969,P00019,6.0,11.7,
T5970,P00018,5.041242874706605,27.66,
T5971,P00005,1.0,31.36,
T5972,P00019,1.0,49.62,2024-10-28
T5973,P00016,6.0,18.2,
T5974,P00001,6.0,27.66,
T5975,P00012,3.0,40.72,
T5976,P00002,4.0,31.17,
T5977,P00008,4.0,5.36,
T5978,P00018,5.0,12.81,
T5979,P00016,9.0,27.66,2024-10-17
T5980,P00005,8.0,45.45,
T5981,P00013,2.0,27.66,2024-10-16
T5982,P00019,3.0,27.66,2024-10-20
T5983,P00003,7.0,29.3,
T5984,P00008,5.0,36.81,
T5985,P00012,9.0,14.78,
T5986,P00002,7.0,17.18,
T5987,P00011,5.0,27.66,2024-10-29
T5988,P00012,2.0,22.93,
T5989,P00018,4.0,45.92,2024-10-22
T5990,P00013,4.0,27.66,
T5991,P00005,7.0,19.61,
T5992,P00012,2.0,14.43,
T5993,P00002,2.0,34.44,2024-11-03
T5994,P00005,6.0,10.98,2024-10-15
T5995,P00007,6.0,27.66,2024-11-01
T5996,P00012,5.041242874706605,42.69,
T5997,P00016,8.0,45.37,
T5998,P00008,1.0,21.41,
T5999,P00009,9.0,46.62,2024-10-29
T6000,P00015,3.0,27.66,
T6001,P00005,1.0,12.24,2024-10-26
T6002,P00013,5.0,27.66,
T6003,P00005,1.0,6.11,
T6004,P00011,5.0,32.87,
T6005,P00010,8.0,31.51,
T6006,P00013,7.0,9.08,2024-10-23
T6007,P00009,9.0,16.88,
T6008,P00014,4.0,27.66,
T6009,P00018,2.0,49.73,
T6010,P00015,5.041242874706605,14.87,2024-10-31
T6011,P00010,1.0,41.52,2024-10-28
T6012,P00007,3.0,25.5,
T6013,P00008,5.0,37.82,
T6014,P00003,5.0,23.63,2024-10-29
T6015,P00015,2.0,42.33,
T6016,P00016,6.0,12.32,
T6017,P00004,5.0,35.0,
T6018,P00006,7.0,40.74,
T6019,P00001,7.0,27.66,
T6020,P00004,9.0,11.45,
T6021,P00011,2.0,36.03,
T6022,P00012,3.0,25.64,
T6023,P00005,3.0,49.96,
T6024,P00016,4.0,45.72,
T6025,P00013,4.0,17.98,
T6026,P00013,7.0,42.02,
T6027,P00017,1.0,27.66,
T6028,P00007,9.0,27.66,
T6029,P00008,2.0,42.7,
T6030,P00013,3.0,30.2,
T6031,P00016,5.0,7.39,
T6032,P00004,5.0,13.05,
T6033,P00008,9.0,9.81,
T6034,P00016,1.0,16.31,
T6035,P00010,9.0,24.74,
T6036,P00012,2.0,27.66,
T6037,P00012,6.0,27.66,
T6038,P00005,5.0,27.66,
T6039,P00016,5.0,21.44,
T6040,P00001,2.0,12.2,2024-10-29
T6041,P00009,5.0,5.84,
T6042,P00012,3.0,27.66,
T6043,P00005,6.0,23.8,2024-11-01
T6044,P00003,6.0,34.61,2024-10-08
T6045,P00005,1.0,8.65,
T6046,P00002,9.0,38.14,
T6047,P00014,6.0,27.66,2024-10-22
T6048,P00002,2.0,27.66,
T6049,P00013,4.0,7.3,2024-10-07
T6050,P00007,6.0,27.66,2024-11-01
T6051,P00010,4.0,32.77,2024-10-13
T6052,P00013,5.0,40.51,
T6053,P00016,8.0,28.76,
T6054,P00014,7.0,39.76,
T6055,P00011,3.0,27.66,
T6056,P00010,1.0,44.66,
T6057,P00006,4.0,27.66,2024-10-06
T6058,P00004,2.0,30.67,
T6059,P00001,3.0,17.64,
T6060,P00007,2.0,15.52,2024-11-01
T6061,P00009,7.0,27.66,
T6062,P00008,3.0,14.51,
T6063,P00005,9.0,42.32,
T6064,P00019,2.0,35.46,
T6065,P00010,4.0,7.44,
T6066,P00011,5.041242874706605,23.72,
T6067,P00015,5.0,22.5,
T6068,P00006,8.0,42.22,2024-10-13
T6069,P00015,5.0,41.65,
T6070,P00005,7.0,33.87,
T6071,P00019,9.0,42.62,
T6072,P00019,1.0,47.41,2024-11-01
T6073,P00010,8.0,29.96,
T6074,P00012,3.0,19.89,2024-10-31
T6075,P00004,5.0,6.99,
T6076,P00018,9.0,27.66,2024-10-31
T6077,P00016,2.0,15.27,2024-11-03
T6078,P00008,5.041242874706605,28.45,
T6079,P00004,3.0,27.22,
T6080,P00012,1.0,7.8,
T6081,P00002,2.0,47.27,
T6082,P00004,7.0,49.21,
T6083,P00005,4.0,43.22,
T6084,P00003,9.0,27.66,
T6085,P00009,7.0,27.66,
T6086,P00018,5.0,27.66,
T6087,P00011,3.0,44.5,
T6088,P00003,3.0,36.49,
T6089,P00002,7.0,17.83,
T6090,P00009,5.041242874706605,31.32,2024-10-13
T6091,P00014,2.0,38.68,2024-10-26
T6092,P00004,3.0,16.88,
T6093,P00009,6.0,39.31,2024-10-24
T6094,P00013,3.0,40.22,
T6095,P00018,3.0,46.6,
T6096,P00015,1.0,40.65,
T6097,P00010,4.0,18.91,
T6098,P00016,5.041242874706605,27.66,
T6099,P00012,4.0,24.29,
T6100,P00005,9.0,40.12,
T6101,P00002,5.041242874706605,29.0,2024-10-06
T6102,P00010,8.0,27.7,2024-10-29
T6103,P00001,4.0,45.59,2024-11-02
T6104,P00007,5.041242874706605,37.92,
T6105,P00017,5.0,27.6,
T6106,P00016,1.0,27.96,2024-10-09
T6107,P00003,6.0,23.54,2024-10-14
T6108,P00014,6.0,44.39,
T6109,P00010,6.0,41.2,2024-10-23
T6110,P00007,2.0,36.29,2024-10-06
T6111,P00017,5.041242874706605,13.54,2024-11-02
T6112,P00006,3.0,29.11,2024-10-10
T6113,P00004,9.0,48.88,
T6114,P00017,4.0,30.54,2024-10-09
T6115,P00009,5.0,27.66,
T6116,P00004,5.041242874706605,27.66,
T6117,P00007,1.0,28.33,2024-10-25
T6118,P00002,1.0,21.9,
T6119,P00017,1.0,37.86,
T6120,P00008,5.041242874706605,11.09,
T6121,P00015,6.0,29.03,
T6122,P00015,5.041242874706605,46.61,2024-11-03
T6123,P00008,5.041242874706605,44.86,
T6124,P00016,3.0,47.11,
T6125,P00019,5.0,29.08,
T6126,P00011,4.0,25.38,2024-10-06
T6127,P00002,2.0,45.75,
T6128,P00017,8.0,47.53,
T6129,P00016,1.0,8.08,2024-11-01
T6130,P00015,4.0,46.35,2024-10-07
T6131,P00013,9.0,10.54,2024-10-23
T6132,P00015,4.0,22.84,
T6133,P00004,9.0,18.91,
T6134,P00016,4.0,11.09,2024-11-04
T6135,P00012,8.0,27.66,2024-10-09
T6136,P00004,8.0,6.24,
T6137,P00003,4.0,27.66,2024-10-20
T6138,P00017,7.0,27.66,
T6139,P00018,1.0,13.52,2024-10-16
T6140,P00018,5.041242874706605,19.93,
T6141,P00017,5.041242874706605,23.95,
T6142,P00012,2.0,21.62,2024-10-19
T6143,P00004,7.0,20.04,
T6144,P00012,6.0,27.66,
T6145,P00015,5.041242874706605,26.8,2024-11-03
T6146,P00016,3.0,24.1,2024-10-25
T6147,P00005,1.0,33.84,2024-10-07
T6148,P00015,3.0,31.93,
T6149,P00017,3.0,37.46,
T6150,P00018,8.0,29.7,
T6151,P00005,7.0,14.4,2024-10-17
T6152,P00013,6.0,29.62,
T6153,P00019,5.041242874706605,14.12,
T6154,P00013,5.041242874706605,27.66,
T6155,P00018,1.0,24.25,2024-10-21
T6156,P00014,3.0,27.66,
T6157,P00004,6.0,41.57,
T6158,P00004,8.0,9.63,
T6159,P00019,8.0,45.51,
T6160,P00013,8.0,12.1,
T6161,P00012,9.0,40.23,
T6162,P00007,9.0,27.66,2024-10-18
T6163,P00012,3.0,27.66,
T6164,P00004,6.0,27.66,
T6165,P00002,8.0,15.8,
T6166,P00002,6.0,30.34,2024-10-28
T6167,P00005,1.0,7.79,2024-11-02
T6168,P00010,9.0,27.66,
T6169,P00010,7.0,34.77,
T6170,P00009,4.0,28.05,
T6171,P00013,7.0,27.66,
T6172,P00007,1.0,17.55,
T6173,P00005,3.0,27.66,
T6174,P00010,4.0,33.5,
T6175,P00010,5.0,27.66,
T6176,P00006,2.0,41.45,
T6177,P00019,5.041242874706605,22.88,
T6178,P00008,5.0,20.74,2024-10-07
T6179,P00001,5.0,16.55,
T6180,P00017,2.0,5.81,
T6181,P00007,6.0,29.21,2024-10-24
T6182,P00014,5.0,14.19,
T6183,P00017,7.0,30.45,
T6184,P00009,4.0,8.63,
T6185,P00017,9.0,38.39,
T6186,P00005,5.041242874706605,27.87,
T6187,P00008,7.0,9.98,2024-10-31
T6188,P00006,8.0,22.76,
T6189,P00011,7.0,38.91,
T6190,P00019,7.0,22.01,
T6191,P00004,2.0,19.62,
T6192,P00018,6.0,27.66,
